AgeMonths,Size,WeightKg,Vaccinated,HealthCondition,TimeInShelterDays,AdoptionFee,PreviousOwner,LifeStage,Breed_Labrador,Breed_Parakeet,Breed_Persian,Breed_Poodle,Breed_Rabbit,Breed_Siamese,Color_Brown,Color_Gray,Color_Orange,Color_White
-0.2858461493562826,1,0.657891608401935,1,0,-1.4343087881376004,0.25696473517595125,0,2,0,0,1,0,0,0,0,0,1,0
1.3297226381097205,0,-1.1022676870483632,0,1,0.8100987608240608,1.136402991000233,0,3,0,0,1,0,0,0,1,0,0,0
-1.6898523575112614,0,-1.4706013093399335,0,0,1.1196722158532555,-1.4315567160066693,1,0,0,0,0,0,0,0,0,0,0,1
-0.035817646534163104,0,1.059373347591592,1,0,-1.3569154243803017,-1.727047969963628,0,3,0,0,1,0,0,0,0,0,1,0
0.291142703310147,1,0.5646331325635574,0,0,1.2744589433678528,0.34842631378167654,1,3,0,0,1,0,0,0,0,0,1,0
1.175858944065339,1,-1.5158702967929008,0,0,0.07486180512972357,1.2419355816991466,0,3,0,0,1,0,0,0,0,0,0,1
-0.8628350020227122,0,0.20473527670827998,1,0,0.6940087151881129,1.474107281236757,0,2,0,0,0,0,0,0,0,0,0,1
-0.5358746521784021,2,-0.7144461278524699,1,0,-0.0025315586275751,-1.2978821011213786,1,2,0,0,1,0,0,0,0,0,0,1
1.6182170644429352,2,-0.20278472812744947,0,0,-1.2408253787443537,-1.5652313308919603,0,3,1,0,0,0,0,0,0,0,0,0
-1.1897953518670223,2,1.4698088475435473,1,0,0.6940087151881129,0.010722023545152401,0,2,1,0,0,0,0,0,0,1,0,0
1.2720237528430773,2,-0.5404235263398973,1,1,1.1970655796105543,1.361539184491249,0,3,0,0,0,0,1,0,0,0,0,1
0.27190974155459935,2,-1.0848851501736876,0,1,1.4679423527610995,-1.389343679727104,1,3,0,0,1,0,0,0,0,0,0,0
-1.1320964666003794,1,0.7652825001307725,1,0,1.7388191259116448,-1.2697400769350016,0,2,0,1,0,0,0,0,0,0,1,0
0.40654047384343295,1,1.4855733741694976,1,0,-0.7764651962005618,1.4530007630969741,0,3,1,0,0,0,0,0,0,0,0,0
-0.4397098434006639,1,0.6658547464715739,1,0,1.0809755339746063,-0.5239764359960108,0,2,0,1,0,0,0,0,0,0,0,0
1.2143248675764344,1,0.712515717382694,1,0,0.9648854883386583,-0.8898227504189119,0,3,1,0,0,0,0,0,0,1,0,0
1.3297226381097205,2,-0.012246467635156254,0,0,-1.1247353331084058,-1.0375683773973912,0,3,0,0,0,0,1,0,1,0,0,0
-0.5358746521784021,1,0.6484291085965714,0,0,1.7001224440329956,-0.6154380146017361,1,2,0,0,0,0,1,0,0,0,0,1
1.5797511409318399,2,-0.3023947826118482,0,1,1.390548989003801,-0.11591708529354415,0,3,0,0,1,0,0,0,0,0,0,0
-0.8628350020227122,1,0.2380036783987772,1,0,-0.8925552418365098,0.9534798337887823,1,2,0,1,0,0,0,0,1,0,0,0
1.3297226381097205,1,-0.35264049445944895,0,0,1.4679423527610995,-0.31291125459818325,0,3,0,1,0,0,0,0,0,0,1,0
-0.016584684778615452,0,-0.9400878453143313,1,1,1.506639034639749,-0.04556202482760162,0,3,0,0,0,0,1,0,1,0,0,0
1.3681885616208158,2,0.016392764513878125,1,0,-0.6216784686859644,0.3695328319214593,0,3,0,0,0,0,1,0,0,0,1,0
0.5796371296433619,1,1.4040768345757848,1,0,-0.2347116498994711,1.361539184491249,0,3,1,0,0,0,0,0,0,0,1,0
1.6566829879540306,0,1.4334877468395497,1,0,-1.4730054700162498,-0.38326631506412573,1,3,0,0,0,0,1,0,0,1,0,0
1.2912567145986251,2,-0.28174078319958606,0,0,-0.9699486055938085,1.2911841240253064,1,3,0,0,0,1,0,0,0,0,0,1
1.6566829879540306,1,0.9966530474412961,1,0,-1.5890955156521978,-1.2838110890281902,0,3,0,0,0,0,0,0,0,0,0,0
1.4451204086430063,2,-1.1315124135056647,1,1,-1.5890955156521978,-1.5441248127521774,0,3,0,0,0,0,0,1,0,0,1,0
1.3681885616208158,0,-0.0806388063039492,1,0,-0.0025315586275751,-0.502869917856228,0,3,0,0,0,0,1,0,0,0,0,0
0.38730751208788533,0,-1.668557369526655,1,0,0.9261888064600089,0.34842631378167654,0,3,0,0,0,0,1,0,0,0,1,0
1.406654485131911,1,-0.2316371661464927,0,0,1.1970655796105543,-0.8476097141393465,1,3,0,1,0,0,0,0,1,0,0,0
-1.2859601606447606,2,-1.7051622506870903,0,0,-1.3569154243803017,1.3826457026310317,1,2,0,0,0,0,1,0,0,0,0,1
-1.0359316578226412,0,1.2553794609481845,1,0,1.3131556252465022,-1.3752726676339153,1,2,0,0,0,0,1,0,0,0,0,1
-0.18968134057854436,2,-0.6260271454088477,1,0,-0.19601496802082177,-0.12998809738673264,0,2,0,0,0,0,1,0,0,1,0,0
0.9835293265098626,1,-0.11106596724501448,1,0,-1.6664888794094965,-1.586337849031743,0,3,1,0,0,0,0,0,0,0,1,0
-0.47817576691175917,2,-1.5821567976271074,0,0,-0.8538585599578604,1.5092848114697281,0,2,1,0,0,0,0,0,0,0,0,1
-0.9013009255338076,1,0.374278511683482,1,0,-0.2347116498994711,0.7283436402977662,0,2,0,0,0,0,1,0,0,1,0,0
-1.6321534722446185,2,0.46488154168158474,1,0,-0.6603751505646137,-1.6637284155442797,0,1,1,0,0,0,0,0,0,0,0,0
1.0604611735320533,0,-0.20043331136014256,0,0,-1.5890955156521978,1.502249305423134,0,3,0,0,0,0,0,1,0,0,0,1
0.13727900926576578,0,0.26848495363897984,1,1,-0.6603751505646137,-0.9320357866984774,0,3,0,0,0,0,1,0,0,0,1,0
-0.5166416904228545,0,-0.3358397164709939,1,1,1.5453357165183983,-1.755189994150005,1,2,0,0,0,0,0,1,1,0,0,0
-1.0551646195781887,1,1.4092166193281548,1,0,1.6227290802756968,1.2630420998389293,0,2,0,0,1,0,0,0,0,0,0,0
-0.5743405756894975,2,-1.6038214458034206,0,0,0.19095185076567156,0.5594914951795041,0,2,0,0,1,0,0,0,0,0,0,0
0.15651197102131345,1,0.13266870622570673,1,1,0.5005253057948662,0.7353791463443604,0,3,1,0,0,0,0,0,1,0,0,0
-0.7282042697338786,2,0.4897972111766576,1,0,0.15225516888702223,1.1012254607672616,0,2,0,0,0,1,0,0,1,0,0,0
-0.8436020402671646,1,-1.0910900524752185,1,1,0.5392219876735156,-0.3480887848311545,1,2,0,0,0,0,1,0,0,0,0,0
-1.5552216252224278,1,0.6546210296972893,1,0,-1.4730054700162498,0.5735625072726926,0,1,0,0,0,0,0,0,0,0,0,1
0.906597479487672,0,0.5350715954401861,1,1,0.2683452145229702,0.33435530168848804,0,3,0,0,0,0,1,0,0,0,0,1
-0.3050791111118303,2,0.8848169299875531,1,1,1.1196722158532555,-0.7913256657665925,1,2,0,0,0,0,0,0,1,0,0,0
0.9258304412432197,2,1.2646895265032156,0,0,0.19095185076567156,0.3413908077350823,0,3,0,1,0,0,0,0,0,1,0,0
0.5411712061322665,1,-0.2424193137672148,0,0,1.1583688977319049,-1.4808052583328293,0,3,0,0,1,0,0,0,0,0,1,0
-0.7859031550005217,0,1.3218584998899066,1,0,-0.6990718324432631,-0.7631836415802155,0,2,0,0,1,0,0,0,0,1,0,0
-1.6898523575112614,2,-1.3749628677564416,0,0,-0.7377685143219125,-1.473769752286235,1,0,0,1,0,0,0,0,0,0,0,1
0.9642963647543149,1,0.6372338532313488,0,0,0.3844352601589182,-1.2134560285622475,1,3,0,0,0,1,0,0,0,0,0,0
0.5604041678878142,0,-0.5781584490668408,0,0,-0.8538585599578604,0.8971957854160283,1,3,0,0,0,0,1,0,0,1,0,0
-1.1897953518670223,1,-1.3273208136117316,1,0,-0.8925552418365098,0.7494501584375489,0,2,0,0,1,0,0,0,0,0,1,0
-0.4397098434006639,2,0.6511585100083941,0,0,1.6614257621543462,0.3413908077350823,1,2,1,0,0,0,0,0,1,0,0,0
-1.2090283136225701,2,0.7369634882416741,1,1,0.8100987608240608,-0.8476097141393465,0,2,0,0,1,0,0,0,0,0,0,0
1.3297226381097205,2,0.9814440648686565,1,0,0.07486180512972357,0.12329012029066044,0,3,1,0,0,0,0,0,1,0,0,0
-0.4204768816451162,1,-1.0970080068692076,1,0,-0.5442851049286658,-0.6787575690210844,0,2,1,0,0,0,0,0,1,0,0,0
1.1950919058208869,0,0.16184828101818888,1,0,1.0035821702173076,1.1293674849536386,0,3,0,0,0,1,0,0,0,0,0,0
-1.7283182810223567,2,0.070293140158007,1,0,0.4618286239162169,0.08811259005768918,0,0,0,0,1,0,0,0,1,0,0,0
1.348955599865268,1,1.6257500582057574,1,0,-0.04122824050622443,-1.1712429922826821,0,3,0,0,0,0,0,1,1,0,0,0
0.4450063973545283,1,1.092600174471036,1,0,1.506639034639749,1.312290642165089,0,3,0,0,0,0,1,0,0,0,0,1
-0.5935735374450452,1,-0.9688418430369481,1,0,-1.3569154243803017,-0.502869917856228,0,2,1,0,0,0,0,0,0,1,0,0
-1.2474942371336655,0,0.6628182710717768,1,0,1.3518523071251516,0.40471036215443057,0,2,0,0,0,0,1,0,0,0,1,0
1.0796941352876008,1,-0.1944010628710247,1,1,-0.5055884230500164,0.974586351928565,1,3,0,0,1,0,0,0,0,1,0,0
-0.8051361167560693,0,-0.9754130285649791,1,0,-1.0086452874724579,-1.586337849031743,1,2,0,0,1,0,0,0,0,0,1,0
0.7719667471988384,1,0.34848128385820487,1,1,-0.5442851049286658,1.2700776058855237,0,3,0,0,0,0,1,0,0,0,1,0
0.40654047384343295,2,-1.608117351163999,1,0,-0.9312519237151591,-0.1229525913401384,1,3,0,0,0,1,0,0,0,0,0,1
0.7142678619321955,0,-1.0237431209029955,1,0,0.9648854883386583,-0.5732249783221706,1,3,0,0,0,0,0,1,0,0,1,0
-0.4397098434006639,2,0.6937801439903052,1,0,-0.8538585599578604,1.1293674849536386,0,2,0,1,0,0,0,0,0,0,1,0
1.5797511409318399,2,1.6033397812961838,1,0,-1.2021286968657043,0.08811259005768918,0,3,0,0,0,0,1,0,0,0,0,1
1.4451204086430063,1,0.8450407043547142,1,0,0.2683452145229702,-0.9531423048382602,0,3,0,0,1,0,0,0,0,0,0,1
-1.0551646195781887,1,-0.05955675607696586,0,0,-1.047341969351107,-0.7561481355336211,0,2,0,0,0,0,1,0,0,0,0,1
1.522052255665197,1,-1.698102075383803,1,0,-0.2347116498994711,0.6720595919250122,0,3,1,0,0,0,0,0,0,1,0,0
1.0796941352876008,0,-0.6528992172517424,0,0,1.4292456708824501,0.16550315657022596,1,3,0,0,0,0,1,0,1,0,0,0
-1.7475512427779043,0,-0.39444636658589594,1,0,-1.1247353331084058,0.21475169889638573,0,0,0,1,0,0,0,0,0,0,0,0
-0.5743405756894975,1,0.4174264758976258,1,0,1.6614257621543462,-1.1782784983292762,0,2,0,0,0,0,1,0,0,0,0,0
-1.4975227399557849,2,0.5468133319628924,0,0,-1.1634320149870552,1.6570304384482075,1,1,0,1,0,0,0,0,0,0,0,0
-0.5166416904228545,0,-1.1009756462744116,1,0,-1.6277921975308471,1.6429594263550191,0,2,0,0,0,0,0,1,1,0,0,0
1.0989270970431486,0,-1.7043772775155366,1,0,1.7001224440329956,-1.5370893067055833,1,3,0,0,1,0,0,0,0,0,0,1
0.34884158857679,0,1.497524040136778,1,0,0.3844352601589182,-0.4817633997164453,1,3,0,0,0,0,1,0,0,0,0,1
1.464353370398554,0,-0.22525321407369248,0,0,-1.6277921975308471,1.3756101965844374,1,3,0,0,0,0,1,0,0,0,0,1
0.38730751208788533,2,-0.8648573180143347,1,0,1.2357622614892037,1.7133144868209615,1,3,0,0,1,0,0,0,0,0,1,0
-0.17044837882299668,1,1.0696429562823238,1,0,0.9261888064600089,0.8831247733228398,0,2,0,0,0,0,0,1,0,0,1,0
1.0412282117765055,0,0.48828207191363565,0,0,0.5779186695521649,0.9956928700683478,1,3,1,0,0,0,0,0,0,0,0,0
1.522052255665197,1,-1.6920409078311498,1,0,-0.8151618780792111,1.277113111932118,0,3,0,0,0,0,0,1,1,0,0,0
-1.5167557017113324,0,0.49866598187032524,1,0,-1.1634320149870552,-1.2908465950747843,0,1,0,0,0,1,0,0,0,0,1,0
-0.5935735374450452,1,0.5688310198312219,0,0,1.1970655796105543,-1.33305963135435,0,2,0,0,0,0,0,0,0,0,0,0
-1.651386434000166,1,0.08640136039273147,1,0,1.1970655796105543,0.3554618198282708,1,1,0,0,0,0,1,0,1,0,0,0
0.09881308575467047,0,1.474446617015196,1,0,0.2296485326443209,1.2911841240253064,1,3,0,0,0,0,1,0,0,0,0,0
0.23344381804350406,1,-1.4324844559695868,1,0,0.7714020789454116,-1.6496574034510914,0,3,0,0,0,0,1,0,0,0,1,0
0.15651197102131345,2,1.2882124593649538,1,0,-0.9312519237151591,0.29917777145551677,0,3,0,0,0,0,1,0,0,0,0,1
-0.8820679637782599,2,0.08547028480165494,1,0,1.5453357165183983,-0.09481056715376139,0,2,0,1,0,0,0,0,1,0,0,0
-1.151329428355927,0,0.34552974119068547,1,0,1.3518523071251516,-1.2134560285622475,1,2,1,0,0,0,0,0,0,1,0,0
-1.1705623901114748,1,-0.20511383093163033,1,0,0.2683452145229702,0.22882271098957424,0,2,0,0,0,0,1,0,0,0,1,0
0.6373360149100048,2,0.7853510378661368,1,0,-0.8925552418365098,-1.1431009680963051,1,3,0,1,0,0,0,0,0,0,0,0
-0.15121541706744904,1,-0.29802855325804595,0,0,1.6614257621543462,-0.19330765180608092,0,3,0,0,0,0,0,1,1,0,0,0
-0.24738022584518732,1,1.3497119231814945,1,0,-1.5503988337735484,-0.7068995932074614,1,2,0,0,0,0,1,0,0,0,0,1
-1.6706193957557138,0,0.273787837520607,1,0,-0.04122824050622443,-0.5591539662289821,0,0,1,0,0,0,0,0,0,1,0,0
-0.1319824553119014,2,0.017850511707067432,1,0,-0.8925552418365098,-0.6857930750676786,0,3,0,1,0,0,0,0,0,0,0,0
-1.2090283136225701,0,-0.4022381153019418,1,0,-0.2347116498994711,-1.2415980527486246,0,2,0,0,0,0,0,1,0,1,0,0
0.5027052826211712,2,0.5870745704106937,0,1,0.7714020789454116,0.4750654226203731,1,3,0,0,0,0,0,1,0,0,1,0
1.3681885616208158,0,0.19820347432271107,0,0,1.390548989003801,1.0871544486740732,0,3,0,0,1,0,0,0,0,0,0,1
0.7527337854432907,2,1.0295613135070902,0,0,0.7714020789454116,1.6711014505413961,1,3,0,0,0,0,0,1,0,1,0,0
0.9835293265098626,1,-1.5416039372519594,1,0,-1.6277921975308471,0.45395890448059034,0,3,0,1,0,0,0,0,0,0,0,0
0.2142108562879564,0,1.7062510366246613,1,0,-0.1186216042635231,1.2560065937923353,0,3,0,0,0,0,1,0,0,0,0,1
1.5989841026873877,1,-1.7046107170946538,0,0,0.8487954427027102,-0.9038937625121004,0,3,0,0,0,0,1,0,0,0,0,1
-1.7090853192668092,2,-1.3205866554068275,1,1,-1.1247353331084058,0.42581688029421333,0,0,0,0,0,0,0,0,0,0,0,1
-0.7282042697338786,0,-0.6523972108447191,1,0,-0.9699486055938085,-1.2978821011213786,0,2,0,1,0,0,0,0,0,1,0,0
-0.7089713079783311,0,0.6050144915169396,1,0,1.042278852095957,1.7344210049607443,0,2,0,1,0,0,0,0,0,0,0,1
0.9258304412432197,1,-0.6907064005537759,1,0,-1.1247353331084058,1.5937108840288592,1,3,0,1,0,0,0,0,0,0,0,0
-0.17044837882299668,2,-0.6191316264416911,1,0,-0.7377685143219125,1.284148617978712,0,2,0,0,0,0,0,0,1,0,0,0
0.13727900926576578,0,-0.6808375748317272,1,0,-1.0086452874724579,0.7213081342511719,0,3,1,0,0,0,0,0,1,0,0,0
-1.766784204533452,1,1.620452232055928,1,0,-1.511702151894899,-0.749112629487027,0,0,0,0,0,0,0,0,0,0,1,0
0.5219382443767189,0,1.5979138475952552,1,0,-1.6664888794094965,-0.6717220629744901,0,3,0,0,1,0,0,0,0,0,0,1
-0.9589998108004506,1,-0.1731642608753704,0,0,-0.3508016955354191,0.003686517498558149,0,2,0,1,0,0,0,0,1,0,0,0
0.09881308575467047,1,1.0416873806998272,1,0,0.30704189640161955,0.6861306040182007,1,3,0,0,0,0,1,0,0,0,1,0
-0.4589428051562115,0,-0.6167978512353729,1,0,1.1196722158532555,-1.1642074862360878,0,2,0,0,1,0,0,0,1,0,0,0
-0.17044837882299668,2,-1.0370958481074604,0,1,-0.3508016955354191,1.474107281236757,0,2,0,0,1,0,0,0,0,0,0,0
-0.6512724227116881,1,-0.9229835200561488,0,0,0.30704189640161955,0.45395890448059034,1,2,0,0,0,0,0,1,0,1,0,0
-0.5358746521784021,1,-1.6090377403200802,1,0,0.9648854883386583,0.29917777145551677,0,2,0,1,0,0,0,0,0,0,0,1
0.40654047384343295,0,0.9099522896306377,0,1,-1.2408253787443537,1.0871544486740732,0,3,0,0,0,1,0,0,0,0,0,0
-0.016584684778615452,1,-0.22725814810760864,1,0,-0.3508016955354191,-0.1510946155265154,0,3,0,0,0,0,1,0,1,0,0,0
-0.22814726408963965,2,-0.8713002464459604,1,0,1.0809755339746063,1.1223319789070443,0,2,0,1,0,0,0,0,0,1,0,0
-0.2858461493562826,0,1.1022199935490358,0,0,-0.2734083317781204,1.0590124244876962,0,2,0,0,1,0,0,0,1,0,0,0
-0.8436020402671646,2,0.31458851016896017,1,1,1.042278852095957,1.2911841240253064,0,2,0,0,0,0,1,0,0,0,0,0
0.04111420048802752,0,0.5613143130098386,1,0,-0.6990718324432631,0.7283436402977662,0,3,0,1,0,0,0,0,0,0,0,0
-1.1128635048448319,2,0.4229669331069162,1,1,0.9261888064600089,-0.6506155448347074,1,2,0,0,0,0,0,0,0,0,1,0
1.0989270970431486,2,0.019652844934229953,1,0,-0.7764651962005618,1.220829063559364,1,3,1,0,0,0,0,0,0,1,0,0
1.137393020554244,0,-0.9744122231004483,1,0,-0.04122824050622443,-1.6777994276374684,0,3,0,0,1,0,0,0,0,0,0,0
-1.382124969422499,1,0.7475027037280612,0,0,-0.8151618780792111,-0.17923663971289241,0,1,1,0,0,0,0,0,0,0,1,0
-0.8820679637782599,2,-0.07071561298037343,1,0,0.6553120333094635,-1.4526632341464523,0,2,0,0,1,0,0,0,0,0,0,1
-0.208914302334092,2,0.17925198471843723,1,1,-1.6664888794094965,-0.07370404901397863,1,2,1,0,0,0,0,0,0,0,0,1
-0.9013009255338076,1,1.3285069866181736,1,0,-1.511702151894899,-1.7762965122897878,1,2,0,1,0,0,0,0,0,0,0,1
-0.4397098434006639,0,1.5750092603065327,1,0,-1.3569154243803017,-0.3691953029709372,0,2,1,0,0,0,0,0,0,0,0,1
0.7911997089543861,1,0.16310168335962025,0,0,0.9261888064600089,-0.474727893669851,1,3,0,0,0,0,0,0,1,0,0,0
-0.49740872866730684,2,0.715373664308471,1,0,-1.511702151894899,1.7203499928675559,0,2,0,0,0,0,0,0,0,1,0,0
-1.7283182810223567,2,1.5091744386936594,0,0,-1.1634320149870552,1.6711014505413961,1,0,0,0,0,0,1,0,0,0,0,0
0.4834723208656236,2,0.49923773699331114,0,1,1.506639034639749,0.6790950979716064,0,3,1,0,0,0,0,0,0,0,0,1
1.5028192939096494,0,1.3898410092947435,0,0,-1.5503988337735484,1.2982196300719007,1,3,0,0,0,0,0,1,0,0,1,0
0.34884158857679,0,1.7362959820445658,1,0,0.8100987608240608,-0.833538702046158,0,3,0,0,1,0,0,0,0,0,0,1
1.1950919058208869,2,-0.20716045074935946,1,0,1.6614257621543462,1.1715805212332042,1,3,0,1,0,0,0,0,0,1,0,0
1.5989841026873877,2,-0.877000681153879,0,0,-1.395612106258951,0.03886404773152941,1,3,1,0,0,0,0,0,0,0,0,0
0.5027052826211712,1,-0.46169020465721294,1,0,0.8100987608240608,1.1997225454195812,1,3,0,1,0,0,0,0,0,1,0,0
-0.15121541706744904,0,0.8090496684496765,1,1,-0.5055884230500164,0.6439175677386352,0,3,0,1,0,0,0,0,1,0,0,0
1.1950919058208869,1,-0.7822989467608945,1,1,-0.38949837741406845,-0.19330765180608092,1,3,0,0,0,0,1,0,0,0,1,0
-0.49740872866730684,1,-1.3287445138787954,1,0,0.03616512325107423,-0.5239764359960108,0,2,0,0,0,0,1,0,0,0,0,0
1.5605181791762923,2,-1.2015710253007814,0,0,0.5005253057948662,-1.5511603187987717,0,3,0,0,0,0,0,0,0,0,0,1
1.021995250020958,1,1.7367564601314534,1,0,1.0809755339746063,-0.5732249783221706,1,3,0,0,0,0,0,0,0,0,1,0
1.464353370398554,1,-0.025806338128828564,1,0,-0.9312519237151591,-1.2134560285622475,0,3,0,0,0,1,0,0,1,0,0,0
-0.5166416904228545,0,-1.2609732969243888,1,0,-1.1634320149870552,1.0730834365808846,0,2,0,0,0,0,0,0,0,0,1,0
-0.208914302334092,2,-0.24203524768429274,1,1,-1.4730054700162498,1.3826457026310317,1,2,0,0,0,0,1,0,0,1,0,0
-0.5358746521784021,1,1.4501328232961042,1,0,1.1970655796105543,-0.7420771234404326,0,2,0,0,1,0,0,0,0,1,0,0
1.3874215233763634,1,1.1673850104765613,0,0,0.30704189640161955,-0.46769238762325677,0,3,0,0,0,0,0,1,0,0,0,1
1.5412852174207445,1,-0.5997076119061948,1,0,-0.2347116498994711,-0.277733724365212,0,3,0,1,0,0,0,0,0,0,0,0
0.04111420048802752,2,0.020357148064733033,1,0,-1.3569154243803017,0.4891364347135616,1,3,0,0,0,0,1,0,0,0,0,1
-0.1319824553119014,2,1.3410566238831219,1,0,-0.15731828614217244,-0.9742488229780429,1,3,0,0,0,0,1,0,0,0,1,0
-0.7474372314894263,2,0.3516854827358516,1,0,-0.9699486055938085,0.40471036215443057,0,2,0,0,0,0,0,1,0,0,0,0
-0.34354503462292557,1,-0.7361091518311563,1,0,-0.7764651962005618,-1.2415980527486246,1,2,0,0,1,0,0,0,1,0,0,0
1.5797511409318399,2,-0.7785959951408695,1,0,0.8874921245813595,-0.474727893669851,1,3,0,0,0,0,0,0,0,1,0,0
-0.035817646534163104,2,0.4158898567871441,1,0,-0.15731828614217244,1.44596525705038,1,3,0,1,0,0,0,0,1,0,0,0
-0.9013009255338076,2,-1.4648893635925757,1,0,1.7388191259116448,-0.5943314964619534,0,2,0,0,0,0,1,0,1,0,0,0
0.5988700913989096,2,-1.2646018168075448,0,0,-0.5055884230500164,1.586675377982265,1,3,0,0,0,0,0,1,1,0,0,0
-1.1897953518670223,0,-1.0530577678488633,1,0,0.9648854883386583,1.192687039372987,0,2,0,1,0,0,0,0,0,0,0,0
0.5796371296433619,2,-0.41730867458138104,1,0,1.2744589433678528,-1.5793023429851487,0,3,0,0,0,0,0,0,1,0,0,0
1.0027622882654104,2,-0.8286144680198506,1,0,-1.3569154243803017,-1.558195824845366,0,3,0,0,0,1,0,0,1,0,0,0
0.4450063973545283,1,0.8404836507728497,1,0,1.6227290802756968,-0.39733732715731424,0,3,1,0,0,0,0,0,0,1,0,0
